Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4
0,34728.0,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,569,3,36,3,1.8141511966549815,-1.4654900685173013,1.6461482544564683,-1.4947189139170889
1,33168.0,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,279,2,122,2,1.2195395150308506,0.13324199505639195,0.9716218288486669,-0.670297294258641
1,33585.0,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,626,1,122,3,1.1935278991976996,-0.5674428799764463,-1.30106582250959,0.6240068287693195
1,77037.0,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,644,1,1123,3,-2.8007722165639994,0.9103896082943234,-0.9653192130686001,-1.7050943479799214
2,70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,908,1,1363,2,-2.4105810602306796,-1.2175109558902175,-0.658011906194179,-0.7236331936695061
1,28764.0,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,849,3,12,4,3.1927384750410566,-0.2969461181686859,-0.9740751208259535,-1.2757458909193675
1,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,405,1,2440,2,-3.5773568511912406,0.017857428223013623,0.36408990818119086,1.500881455689013
2,25959.0,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,403,0,56,3,2.0452042819525236,-0.26831269697790106,2.2218268536054735,-2.364587598114273
1,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,482,1,37,3,2.4538352669462475,-1.2708158106526701,0.3599950894028648,0.6376672161070328
0,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,123,2,968,1,-2.8714672184708343,-0.9355695870831886,0.22814255257502514,1.729959865712231
1,53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,609,1,278,2,0.11820895240740636,-1.0789003109462671,0.508507770794702,-0.27186331510390177
0,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,324,2,1250,1,-3.0677421745008746,-0.7893815286917406,0.05982999548429716,1.9623660408201926
0,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,448,3,938,2,-2.226670561112894,-1.3834451777804904,-0.984335933009998,1.6210862877438361
1,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,632,2,653,1,-1.5270386639002516,-1.0762274616025351,1.9524761161001198,-0.9345360381482649
1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,862,0,49,3,2.1963504512465426,-0.6543218793975557,-0.9806029410731718,-1.446794852153377
1,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,1031,1,506,3,-1.0880584564260403,-0.4128353776092368,-2.1230218066181683,-1.9908573645775585
0,16860.0,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,336,1,38,4,2.9677511122928744,0.8059215045217175,0.23775400914704142,-0.6958695250656018
0,83528.0,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,728,2,1650,1,-4.330555199699524,-1.5954820801693481,0.9423126465766867,-1.7039564988461648
0,22304.0,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,91,0,18,1,1.4409148100645213,-1.709549321056973,1.6658410777614707,2.2360060873734335
0,67023.0,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,816,1,906,2,-2.58652754278142,-0.9288421573962624,-1.2824857732365338,3.36109821144345
1,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,868,3,46,3,2.4119400109094373,-0.969661613659326,-0.5608857813145106,0.8315682668265144
0,39722.0,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,778,1,47,3,1.375676313287313,-0.31813946376680996,-1.6113476359639622,0.46313949915871877
0,46610.0,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,557,3,467,2,-0.23767853188831695,-0.8628507532741528,0.4130034921842233,-0.399960582124875
0,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,424,3,2116,2,-3.837322285212694,-0.7006912155440681,-0.5562529090558486,0.32073698760634267
1,87171.0,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,363,1,1298,2,-3.513386147862783,-0.3516014785407804,0.0978390195215504,-0.19102223384738587
2,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,590,3,22,4,3.0547771595177755,0.13900309054407295,-0.29922608869694867,-1.1018046800492198
1,50014.0,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,745,2,396,2,0.3312053376382744,-1.0030734894833488,0.03647003845434472,-0.9956596810609596
1,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,470,1,20,3,2.3007175685008465,-1.2567390386291517,0.29684602493306517,0.6105631908941134
0,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,799,2,967,1,-1.7520877335716936,-1.9810166461724887,-0.9807241042031489,0.5360475392293366
0,79456.0,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,227,1,1401,2,-2.7071683731327103,-0.7164082992077472,2.246111622305727,-1.0617826000704749
0,40479.0,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,587,3,15,3,1.9135940471702055,-1.6132801065770517,-1.0958396301969788,1.563618626441815
1,75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,391,2,2087,1,-3.8033911919879078,-1.1455609210867987,2.2516267414885984,-0.8299008116595464
0,24163.0,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,702,2,17,3,2.3113290782269864,-0.5431080860291337,-0.8254809314874606,-1.5627963823553297
1,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,449,3,523,2,-2.650292806611711,-0.5509510747368049,1.4413710911245812,0.8038523570802626
0,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,787,3,23,3,2.140732888853152,-1.5639957497569064,-1.0397063271655238,0.8389477991027283
1,71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,799,2,1192,1,-2.842281159078059,-2.0207307797441287,1.2614612465796313,-2.063550687028487
1,85844.0,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,872,1,1958,2,-3.306242972349477,-1.0256129688932984,-1.1148075004935603,-0.1187604479697572
1,39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,839,2,133,2,1.3666598909598455,-1.6416481503834637,-0.7552578986718692,0.9783297743030884
0,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,593,3,777,2,-1.9242704859386082,-1.2154625227338525,-0.6701152404815082,-0.18657729583989763
1,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,531,2,73,3,2.397831960927523,0.5443140181589805,0.35126890717070763,-1.2204701415585069
1,57236.0,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,1060,1,121,4,1.5485089998039792,0.04519141197306224,-2.095145656420134,-2.262600458582527
0,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,547,2,424,2,-0.8185523311394542,-0.13217664942940482,-1.0224724762338604,0.22915523341166766
0,79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,760,0,868,2,-1.6898208477507186,-0.6450366064005665,-1.6966612573414936,-0.8380890069913087
2,80910.0,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,297,2,756,1,-2.206778438746317,-1.61396476737075,-0.009993040143747906,1.2129096115186657
1,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,471,3,12,3,2.608192990413009,-1.3387398244045727,0.4019112190553544,0.4031478839045803
0,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,580,0,1862,1,-3.954280679653951,-1.8255143298786607,0.8887395362727247,-0.06461525826605931
2,54210.0,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,498,1,367,3,0.17736315571166095,0.41162331788426126,-0.17971269614924965,-1.1223560305827984
0,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,657,3,267,3,0.8308936710344721,-0.4855330625541026,-0.7770738264224287,0.7563452888491679
0,30023.0,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,806,1,61,3,2.3990897810569325,-1.314132761587729,-0.03676037509896251,-0.7398103718493246
1,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,677,2,1323,1,-3.0844134412909634,-1.417022932316431,-0.839589586751064,0.9948957338415964
1,50870.0,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,893,1,63,3,1.1652993342407172,-0.806018912071886,-1.204718478250436,-1.9139762506401679
2,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,425,1,64,2,1.365303691692313,-1.5642718129749869,1.043574359936586,-0.150108636169709
2,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,753,1,562,3,-0.1880786763501034,-0.2004819709228955,-0.10850265337227834,-1.2481304361390548
0,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,414,0,1156,1,-2.6351284599917912,-1.5183529032149632,-0.49344089440436967,0.9741204651256133
2,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,361,2,1104,1,-2.274532384934469,-0.8894678155272591,2.858320969739102,-1.2960194107132381
1,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,968,2,16,3,1.9993205882112794,-0.9413886548406627,-1.989902242320269,-0.19913724543185712
1,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,771,2,2008,1,-4.094798338388163,-1.8376403143770166,-0.8473143486060007,-0.7098111335695064
1,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,600,2,44,2,2.435033072208671,-0.9258398906772519,0.6425761994243662,1.189714260858588
0,71819.0,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,598,3,1574,3,-0.8550287337486502,0.9027638704105929,-1.1319210011789191,0.7019310470969182
1,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,647,1,63,3,2.101363880096485,-1.4443551247678061,2.095085917157897,-1.817132972052534
1,36262.0,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,621,1,426,2,-0.25220578420363365,-1.610741368959722,2.064125750453604,-1.2360544521157244
2,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,374,3,96,2,1.6505065995989718,-1.5765772035878127,1.1635465225869017,1.021112265225851
0,70566.0,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,519,2,757,2,-2.021115663769193,0.5289062775655151,-0.5704621970740269,-1.1029536940264115
1,31605.0,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,319,1,125,3,1.9880893002214444,-0.6095107305042078,1.179573149782969,-0.3669137901347955
0,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,716,2,135,2,0.8038263486730126,-1.9080072139985094,-0.592952660238869,-0.4340114314989005
0,46931.0,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,837,3,78,5,2.828933536681061,0.37708894458677733,-2.800833752133695,0.356070625930942
2,16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,693,2,24,1,1.2451230946455196,-2.953840072013519,0.15716240989087146,0.3117697333815556
2,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,712,0,1168,1,-3.2104182666415557,-1.0715806173930713,1.782859640483901,-1.126836786998633
0,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,641,2,15,3,2.7197534630111377,-0.4845067215453945,-0.9887244016354757,0.8832087816570119
0,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,910,1,57,3,1.8750614584092982,-1.7623115645229992,-0.8594997690670475,-1.1037353321015333
0,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,660,2,2013,1,-3.5852377725994167,-0.8853674729567782,1.1942339274237563,0.3610989743021949
2,49669.0,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,867,3,326,3,1.031854684694914,-0.6049716158673679,-0.9504109871166779,1.1618392901616756
1,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,422,0,1313,1,-3.7130415264560552,-1.3431436955326401,1.208112976112014,0.357235877890855
1,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,865,0,30,1,1.1720077388375203,-2.314995385627431,0.37100750816224953,-0.7078747264686983
0,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,391,1,315,3,0.4382827445108738,0.9773961843761871,-0.2709143168230199,0.9591847691995296
0,37155.0,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,389,1,74,3,1.7027268768959654,-1.036253385344142,0.15504280870098172,0.3919433270264651
2,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1032,0,46,2,2.165644577195923,-2.0645290295788787,-0.33833337039200767,-0.1412246759673257
1,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,587,2,86,2,1.3718070715914312,-0.4235371603251858,-0.4044520899527229,0.7973901641074095
0,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,489,0,1103,1,-3.0774341266838183,-0.7538052650908776,-0.16335013473732582,1.2159135725031338
1,21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,744,3,61,3,2.0413564708883754,-0.7551346347770169,-0.5449359667892382,0.3179892645104296
0,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,681,3,145,3,1.3584854932375536,-0.882974557037189,1.238283179164163,-0.930061355190657
0,26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,279,2,27,2,2.1507253738299186,-1.364254961796326,2.8653497231426135,0.08226065765362539
1,57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,516,0,1060,1,-2.446960255215756,0.015377208783467614,0.805996496342955,0.6149478396650012
0,7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,234,1,18,3,2.498026197485864,-0.16573405687268014,0.4453621351863986,0.848450592799295
0,83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,258,3,1833,2,-4.346910770026022,-0.2601383201652872,1.6279864665131547,-0.5582255325638932
1,54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,786,1,237,3,-0.15072366489910652,-0.6182979731247286,-1.6403340346090916,-1.8108081571501926
1,23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,871,2,48,3,2.6403180935775232,0.2790919701524582,-1.1813108872534932,0.7445036756485519
0,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,125,3,1020,2,-1.2852208329522838,-0.3852896237676869,0.7579472140647259,1.4928500592702472
0,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,872,1,1370,2,-1.899922738526862,-1.7979847031515517,-1.1783314069765745,-1.3290311713744878
0,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,805,1,301,3,0.40725863969982756,-0.10856377726666949,-1.582870977315611,-0.025614283407507016
0,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,227,3,1004,2,-2.6882590812965588,-0.29726474262610336,-0.18575797052229304,1.2467603334209518
1,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,644,1,218,3,0.9930252071382073,0.3283107092022261,-0.45429849141186257,-0.37968063926832163
2,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,485,1,75,3,0.8954838145577888,-0.767205302182205,-0.4732635859508452,-1.3812626485056045
0,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,507,1,990,2,-2.2062377512550797,-1.0086702427066128,-0.5711801810166962,0.2906290583995987
0,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,745,2,1097,1,-2.651846108854374,-1.8552918343252978,-1.2496048530032593,0.5733674046889842
2,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,771,1,16,2,1.726463544526387,-2.429312985353995,-0.2034860080267134,0.6667658157964385
2,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,799,1,34,2,1.882631738294204,-2.0865125448052044,-0.03984431761232484,1.2266344443924952
1,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,231,1,1711,2,-2.018639954398177,-0.16895496485007117,1.3941174538325671,-0.4527238300990617
2,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,571,3,75,3,2.6825971814708445,-0.9292535225721535,0.3828083563869946,0.9601216126120486
1,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,675,1,225,3,0.5873456606091876,0.2821482263464487,-1.2861772645891472,0.6178542228385562
1,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,1,18,4,2.9573755219027733,0.527934280381759,0.8580035348372863,-0.20773420469192463
0,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,495,1,470,3,-0.6391348443356037,0.4613547911469091,-0.8167498806547986,-1.3096876976163965
0,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,461,0,91,3,2.080012838542468,0.35788369083647503,-0.44787907115645537,0.25716652626937503
1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,767,2,2525,1,-3.9860646136023896,-1.6246162753896414,-0.7956983895584595,-0.4953516274236216
0,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,479,1,235,3,0.6736669029842035,0.23062786044691866,-0.6498868661977913,0.4330325324052858
2,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,422,2,88,3,2.419827281827808,0.7382404197560257,-0.02015970428696177,0.800325769128904
0,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,940,2,17,2,2.302717375678946,-2.1952711299377383,-0.2009395992076266,-0.9503658694549444
0,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,397,2,24,2,1.9552900307899335,-1.711601399928677,0.06070208369010357,1.9136787778759017
0,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,592,1,60,4,2.042776138100481,0.22911365415252752,-1.6321895250724918,0.3617489664259008
1,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,595,2,1020,2,-2.466361308804619,0.4616206091289429,-0.684158398010413,-0.5849054012306354
1,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,156,3,155,3,1.5187375330104076,0.6479041139177771,0.8023785545177154,0.2703242890138275
2,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,781,1,51,4,1.83792841912993,0.4246488420657818,-1.6965823871052208,-2.2356960918582702
1,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,349,0,1812,1,-3.223256722419548,-1.2767909080518094,2.3958037042468154,-0.7782032288798162
0,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,833,0,96,2,0.41215191181558103,-1.2789969414853177,-1.3797792426761697,-0.8038488190508478
0,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,771,2,160,2,0.2289748022693616,-0.5604837942151831,-1.6046832223333716,0.8204588934812191
1,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,470,1,139,4,2.1138832244821235,0.8730985683285121,-0.4855437552613025,-0.32236304826045376
1,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,469,0,908,2,-1.6504710952898538,0.894857755771845,-0.0168337590535263,0.24419806060107696
2,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,367,1,183,3,0.7738784920884584,-0.28813227441998535,-0.6684201668655569,0.948014000424578
1,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,448,1,1161,3,-0.42081021618292214,0.4721191727672208,0.8453435578966122,-0.6503694515087511
1,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,847,1,988,2,-1.9691785978805458,-1.804897128200928,-1.4071405749487882,0.04794040260334124
0,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,671,1,174,4,1.5209574166426747,0.9284370996202915,-1.01453387827484,-2.0512941573360925
1,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,723,1,195,3,0.480875350421961,-0.1542443684280261,-1.1171600472485221,-0.877320006454698
0,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,276,0,31,2,1.982444503992934,-1.2765572124805176,2.7910163555579635,0.12678446174929053
1,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,587,3,1084,2,-2.104307558626163,-1.3503841231178624,-1.0190100511465823,0.8012582928871494
1,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,684,1,1672,2,-3.849257736153243,-0.6073254682786732,-1.0680506613654022,1.1332860196389845
0,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,660,1,43,2,1.5569192898208823,-1.8360963808176205,0.6650506284421883,-1.0133138812311233
1,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,770,3,49,4,1.900525716459583,0.4794902137081936,-2.290841290236796,-0.6580899980217343
0,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,500,3,133,3,1.4390770372797874,0.31071727872626503,-0.5568728936390839,0.4873637656518378
0,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,702,3,363,3,0.5355837129464194,0.6811690185739617,-1.3678126579816088,1.318636001504406
0,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,463,3,545,3,-1.1273169631329298,0.520731071793772,-1.4036237245501006,2.8236997332796285
0,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,695,3,2047,2,-3.27623799932026,-0.8469651812872149,-0.9848766290005095,1.2310739775349762
0,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,537,2,140,3,1.5380917384832762,0.6718857978617843,1.1783905488681514,-1.4233509004288318
0,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,556,2,530,2,-1.234821442879995,-0.13206869429674714,-0.8410144277716357,-1.0689265509940478
1,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,519,3,1598,2,-3.279996976429156,-0.8273849137914849,-0.5674476864035697,0.8560424705195542
0,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,377,2,114,2,1.191866848042885,-0.23205078304528268,0.1386484609742749,0.6675990137587421
2,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,227,2,101,2,2.406560022186675,-0.6703174120851424,2.096322936804139,0.4867208071933274
0,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,623,1,25,3,2.6792721705867386,-1.3319405939496698,0.19332012005081484,0.14385357058307244
2,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,384,0,789,1,-2.6530944911413092,-1.0340439297873023,0.4774610001878032,1.2016961364790928
0,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,569,1,87,4,2.6014336224408523,0.5735375808597334,-0.3826182606130811,-0.8476149774043716
1,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,623,0,90,3,1.9700916681334857,0.45204186943996205,-0.6836877903278281,0.13757129390534475
1,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,476,1,1215,3,-1.8647686848137905,0.9108498443560871,-1.1158392870222817,0.3775119642172935
1,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,702,2,811,1,-1.8347034636581905,-0.509049776713418,0.14680259633658516,1.1192547135176867
0,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,288,1,61,3,1.7874753195245119,-0.8766338178555952,2.256159626832968,-0.563480948000449
1,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,812,1,72,4,2.588825745404865,0.6459443865353524,-1.083654918805079,-0.5264488512623741
1,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,538,3,40,3,2.024336003203476,-1.4267240062142084,-0.5453651596433567,1.4128360817749428
